L_Scene,R_Scene,Points_L,Points_R,PtTotal,blockFile,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Encoding_Loop.thisRepN,Practice_Encoding_Loop.thisTrialN,Practice_Encoding_Loop.thisN,Practice_Encoding_Loop.thisIndex,Practice_Response_Fail_Loop.thisRepN,Practice_Response_Fail_Loop.thisTrialN,Practice_Response_Fail_Loop.thisN,Practice_Response_Fail_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,Practice_Attention_Loop.thisRepN,Practice_Attention_Loop.thisTrialN,Practice_Attention_Loop.thisN,Practice_Attention_Loop.thisIndex,Practice_EncBrk_Loop.thisRepN,Practice_EncBrk_Loop.thisTrialN,Practice_EncBrk_Loop.thisN,Practice_EncBrk_Loop.thisIndex,Encoding_Loop.thisRepN,Encoding_Loop.thisTrialN,Encoding_Loop.thisN,Encoding_Loop.thisIndex,EncStim_Loop.thisRepN,EncStim_Loop.thisTrialN,EncStim_Loop.thisN,EncStim_Loop.thisIndex,Response_Fail_Loop.thisRepN,Response_Fail_Loop.thisTrialN,Response_Fail_Loop.thisN,Response_Fail_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,Attention_Loop.thisRepN,Attention_Loop.thisTrialN,Attention_Loop.thisN,Attention_Loop.thisIndex,EncBrk_Loop.thisRepN,EncBrk_Loop.thisTrialN,EncBrk_Loop.thisN,EncBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.started,Encoding_Resp.keys,Encoding_Resp.rt,R_Point_FB_Stim.started,Attn_resp.keys,Attn_resp.rt,Encoding_Resp.stopped,Progress_Tracker.started,EncBrk_Resp.keys,EncBrk_Resp.rt,participant,Group,date,expName,psychopyVersion,frameRate,
1610.jpg,F203.jpg,0 Points,0 Points,145 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,,,665.7691322090031,q,0.9948157910039299,666.8887729999988,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
9405.jpg,6250.2.jpg,3 Points,3 Points,148 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,,,671.0752520419992,q,0.4804046660065069,671.6665924170011,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
1090.jpg,P217.jpg,5 Points,5 Points,153 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,,,,,675.8726206670035,p,0.5630663330084644,676.5509240419997,5,1.2582723329978762,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
P233.jpg,3060.jpg,1 Point,1 Point,154 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,,,682.1163521670023,p,1.1517212920007296,683.3818413339977,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
8040.jpg,7185.jpg,1 Point,1 Point,155 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,687.5804029589999,q,1.7267655830000876,689.3881182499972,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
6550.jpg,9582.jpg,5 Points,5 Points,160 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,,,693.6244339170007,q,0.9707888740013004,694.6662327919985,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
P077.jpg,A041.jpg,1 Point,1 Point,161 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,698.9000440419986,q,0.7580322079957114,699.8039169589974,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
4770.jpg,4275.jpg,3 Points,3 Points,164 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,,,703.9900189170003,p,0.8448974580023787,704.9541475840015,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
9594.jpg,1080.jpg,4 Points,4 Points,168 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,,,709.150876959,p,0.9565401250001742,710.1825769170027,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
2606.jpg,2480.jpg,1 Point,1 Point,169 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,20,20,20,,,,,,,,,,,,,,,,,,,714.4232057089976,p,0.8110330830022576,715.3042101669998,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
1052.jpg,1201.jpg,3 Points,3 Points,172 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,21,21,21,,,,,,,,,,,,,,,,,,,719.5510563339994,p,0.667564333001792,720.2793147089978,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
F369.jpg,3100.jpg,2 Points,2 Points,174 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,22,22,22,,,,,,,,,,,,,,,,,,,724.5216427089981,p,0.4563857500033919,725.0783704170026,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
2620.jpg,2594.jpg,0 Points,0 Points,174 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,23,23,23,,,,,,,,,,,,,,,,,,,729.2966062089981,q,0.9296805000049062,730.2854896670033,,,,740.7635504589998,space,0.9262433330004569,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
P019.jpg,F158.jpg,3 Points,3 Points,177 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,744.9923895840038,q,0.5450334580018534,745.6798815840011,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
7620.jpg,5395.jpg,1 Point,1 Point,178 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,1,1,1,,,,,,,,,,,,,,,,,,,749.8516987920011,p,0.9419801249969169,750.9042438340039,1,1.1147890830034157,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
5970.jpg,3300.jpg,0 Points,0 Points,178 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,2,2,2,,,,,,,,,,,,,,,,,,,756.2926678750009,p,0.8934874170008698,757.257047250001,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
5120.jpg,5520.jpg,2 Points,2 Points,180 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,3,3,3,,,,,,,,,,,,,,,,,,,761.5035113339982,p,0.49016587400546996,762.0627620419982,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
9452.jpg,7184.jpg,4 Points,4 Points,184 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,4,4,4,,,,,,,,,,,,,,,,,,,766.3040970000002,q,1.1453152079993743,767.5227571670039,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
6570.1.jpg,9432.jpg,5 Points,5 Points,189 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,5,5,5,,,,,,,,,,,,,,,,,,,771.7691969590014,q,0.471770625001227,772.3095526670004,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
2389.jpg,7320.jpg,0 Points,0 Points,189 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,6,6,6,,,,,,,,,,,,,,,,,,,776.5422553750032,p,1.1637072490048013,777.7838394589999,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
9330.jpg,3015.jpg,5 Points,5 Points,194 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,7,7,7,,,,,,,,,,,,,,,,,,,782.0229809590019,p,0.55383858300047,782.642918958998,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
9560.jpg,3071.jpg,1 Point,1 Point,195 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,8,8,8,,,,,,,,,,,,,,,,,,,786.8889975839993,p,0.48064475000137463,787.4380699590038,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
5994.jpg,5390.jpg,0 Points,0 Points,195 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,9,9,9,,,,,,,,,,,,,,,,,,,791.6819303340017,p,0.6709044579984038,792.4192805839994,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
2692.jpg,8231.jpg,4 Points,4 Points,199 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,10,10,10,,,,,,,,,,,,,,,,,,,796.671513250003,p,0.6485455000001821,797.3774789590025,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
F174.jpg,9404.jpg,5 Points,5 Points,204 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,11,11,11,,,,,,,,,,,,,,,,,,,801.6381868750032,q,0.5061779169991496,802.248350959002,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
8010.jpg,2630.jpg,0 Points,0 Points,204 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,12,12,12,,,,,,,,,,,,,,,,,,,806.4480150840027,q,0.6403795829974115,807.1660754999975,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
7175.jpg,7490.jpg,2 Points,2 Points,206 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,13,13,13,,,,,,,,,,,,,,,,,,,811.4116964170025,p,1.0694684999980382,812.5514995839985,2,1.0861196660043788,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
6561.jpg,1525.jpg,2 Points,2 Points,208 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,14,14,14,,,,,,,,,,,,,,,,,,,817.9578650420008,p,0.5220798330046819,818.548441125,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
9070.jpg,9420.jpg,2 Points,2 Points,210 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,15,15,15,,,,,,,,,,,,,,,,,,,822.7847228750034,p,0.5040012500030571,823.3552193340001,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
2516.jpg,8500.jpg,4 Points,4 Points,214 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,16,16,16,,,,,,,,,,,,,,,,,,,827.6050455840013,q,0.8830998749981518,828.561583374998,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
9140.jpg,2810.jpg,3 Points,3 Points,217 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,17,17,17,,,,,,,,,,,,,,,,,,,832.805295625003,q,0.7065789999978733,833.5759107920021,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
7220.jpg,8090.jpg,2 Points,2 Points,219 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,18,18,18,,,,,,,,,,,,,,,,,,,837.8172267089976,q,0.4779610830009915,838.3675318750029,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
2661.jpg,2870.jpg,5 Points,5 Points,224 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,19,19,19,,,,,,,,,,,,,,,,,,,842.6127478749986,q,0.7797483750036918,843.4670715000029,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
6010.jpg,7361.jpg,2 Points,2 Points,226 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,20,20,20,,,,,,,,,,,,,,,,,,,847.7140822500005,p,0.5821891669984325,848.3591329170013,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
7289.jpg,4534.jpg,0 Points,0 Points,226 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,21,21,21,,,,,,,,,,,,,,,,,,,852.6014816669995,p,0.5733747909980593,853.2575350839979,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
1310.jpg,3181.jpg,4 Points,4 Points,230 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,22,22,22,,,,,,,,,,,,,,,,,,,857.4843129590008,q,0.610964082996361,858.158407709001,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
2383.jpg,1616.jpg,2 Points,2 Points,232 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,23,23,23,,,,,,,,,,,,,,,,,,,862.3968780840005,p,0.6182169160019839,863.0949657090023,,,,873.5684651670017,space,1.3823804170024232,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
4510.jpg,2230.jpg,5 Points,5 Points,237 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,878.2667300840039,p,0.747112623997964,879.0861045839993,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
A025.jpg,1051.jpg,0 Points,0 Points,237 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,1,1,1,,,,,,,,,,,,,,,,,,,883.3325721669971,p,0.8664183330038213,884.3232606250021,0,1.6402537490066607,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
7002.jpg,4660.jpg,4 Points,4 Points,241 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,2,2,2,,,,,,,,,,,,,,,,,,,890.2701189590007,p,0.9755252499962808,891.3699110840025,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
2900.jpg,1101.jpg,3 Points,3 Points,244 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,3,3,3,,,,,,,,,,,,,,,,,,,895.5637299169975,p,1.1794109990005381,896.8206518340012,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
2485.jpg,7350.jpg,0 Points,0 Points,244 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,4,4,4,,,,,,,,,,,,,,,,,,,901.0506527090038,q,0.6914437910018023,901.8113908340019,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
6242.jpg,F034.jpg,4 Points,4 Points,248 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,5,5,5,,,,,,,,,,,,,,,,,,,906.0695330419985,q,1.2804107500051032,907.4572556249987,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
3170.jpg,6560.jpg,2 Points,2 Points,250 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,6,6,6,,,,,,,,,,,,,,,,,,,911.6589433339977,q,0.7319015829998534,912.4907579999999,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
8033.jpg,7270.jpg,3 Points,3 Points,253 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,7,7,7,,,,,,,,,,,,,,,,,,,916.6988397919995,q,1.178810750003322,917.9485290000011,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
2597.jpg,5870.jpg,5 Points,5 Points,258 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,8,8,8,,,,,,,,,,,,,,,,,,,922.1858992499983,p,1.2600849579976057,923.5057949170005,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
6312.jpg,3230.jpg,2 Points,2 Points,260 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,9,9,9,,,,,,,,,,,,,,,,,,,927.7531745840024,p,1.1731958329983172,928.9977039590012,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
3130.jpg,3500.jpg,4 Points,4 Points,264 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,10,10,10,,,,,,,,,,,,,,,,,,,933.2423481250007,q,0.37950470800569747,933.6926754590022,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
2749.jpg,7282.jpg,3 Points,3 Points,267 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,11,11,11,,,,,,,,,,,,,,,,,,,937.9351152500021,q,0.8944467920009629,938.9143841670011,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
5300.jpg,2372.jpg,1 Point,1 Point,268 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,12,12,12,,,,,,,,,,,,,,,,,,,943.1520667919976,q,0.6141938329965342,943.8447969999979,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
6510.jpg,A074.jpg,2 Points,2 Points,270 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,13,13,13,,,,,,,,,,,,,,,,,,,948.080971000003,q,0.971921915996063,949.1653922499972,2,1.022068083002523,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
2260.jpg,2830.jpg,5 Points,5 Points,275 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,14,14,14,,,,,,,,,,,,,,,,,,,954.49499775,q,0.9339639580066432,955.5347263750009,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
2710.jpg,9252.jpg,1 Point,1 Point,276 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,15,15,15,,,,,,,,,,,,,,,,,,,959.7293938750008,p,0.9391047500030254,960.7349038750035,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
3064.jpg,3168.jpg,4 Points,4 Points,280 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,16,16,16,,,,,,,,,,,,,,,,,,,964.9761348750035,q,0.3566606660024263,965.394946417,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
1640.jpg,5531.jpg,3 Points,3 Points,283 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,17,17,17,,,,,,,,,,,,,,,,,,,969.6418286670014,p,0.5787744580011349,970.2957140840008,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
3530.jpg,6213.jpg,1 Point,1 Point,284 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,18,18,18,,,,,,,,,,,,,,,,,,,974.5317305420031,q,0.9850674170011189,975.5921352090008,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
9090.jpg,7580.jpg,3 Points,3 Points,287 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,19,19,19,,,,,,,,,,,,,,,,,,,979.8318302499974,q,0.5332322079993901,980.4565757500022,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
8230.jpg,2682.jpg,5 Points,5 Points,292 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,20,20,20,,,,,,,,,,,,,,,,,,,984.6831330839996,q,0.3291814999975031,985.0836815000002,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
9592.jpg,1300.jpg,2 Points,2 Points,294 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,21,21,21,,,,,,,,,,,,,,,,,,,989.328745042003,p,0.8278588330067578,990.2160335840017,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
2490.jpg,2590.jpg,4 Points,4 Points,298 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,22,22,22,,,,,,,,,,,,,,,,,,,994.4678531669997,q,0.7933169579991954,995.3286416249975,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
2190.jpg,7503.jpg,2 Points,2 Points,300 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,23,23,23,,,,,,,,,,,,,,,,,,,999.5708135840032,p,0.5775931660027709,1000.2235382090003,,,,1010.7003201249972,space,1.142981333003263,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
1930.jpg,9008.jpg,1 Point,1 Point,301 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,1015.1504550000027,p,0.6145496660028584,1015.919011209,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
4613.jpg,2720.jpg,4 Points,4 Points,305 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,1,1,1,,,,,,,,,,,,,,,,,,,1020.130911375003,q,1.2092123330003233,1021.4041047499995,4,1.4341839580010856,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
3280.jpg,9270.jpg,0 Points,0 Points,305 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,2,2,2,,,,,,,,,,,,,,,,,,,1027.1475190839992,p,0.8240239580045454,1028.0411776670007,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
6800.jpg,9190.jpg,0 Points,0 Points,305 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,3,3,3,,,,,,,,,,,,,,,,,,,1032.2810722089998,q,0.7698927079982241,1033.116211624998,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
5600.jpg,9080.jpg,5 Points,5 Points,310 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,4,4,4,,,,,,,,,,,,,,,,,,,1037.3669462090038,p,0.9636361669981852,1038.4020306250022,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
P211.jpg,9041.jpg,4 Points,4 Points,314 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,5,5,5,,,,,,,,,,,,,,,,,,,1042.6406772499977,q,0.697695624003245,1043.4489928339972,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
5200.jpg,5020.jpg,0 Points,0 Points,314 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,6,6,6,,,,,,,,,,,,,,,,,,,1047.6509017499993,q,1.568394250003621,1049.2947591249977,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
1850.jpg,5623.jpg,5 Points,5 Points,319 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,7,7,7,,,,,,,,,,,,,,,,,,,1053.5325102089992,q,0.9338921660018968,1054.542942375003,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
9440.jpg,6350.jpg,4 Points,4 Points,323 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,8,8,8,,,,,,,,,,,,,,,,,,,1058.7894566250034,p,0.8773310410033446,1059.7229799170018,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
5990.jpg,5780.jpg,3 Points,3 Points,326 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,9,9,9,,,,,,,,,,,,,,,,,,,1063.9690775420022,q,1.2412574159970973,1065.2748163340002,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
6244.jpg,9265.jpg,0 Points,0 Points,326 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,10,10,10,,,,,,,,,,,,,,,,,,,1069.5193097919982,p,1.3718890829986776,1070.9575741669978,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
5000.jpg,8180.jpg,4 Points,4 Points,330 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,11,11,11,,,,,,,,,,,,,,,,,,,1075.2053872920005,p,1.0448524160019588,1076.3238087920035,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
5982.jpg,5260.jpg,5 Points,5 Points,335 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,12,12,12,,,,,,,,,,,,,,,,,,,1080.5553144169971,p,1.0538097079988802,1081.699303417001,,,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
1301.jpg,1070.jpg,2 Points,2 Points,337 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,13,13,13,,,,,,,,,,,,,,,,,,,1085.931916417001,p,1.2305003740038956,1087.235875917002,2,1.1469906240017735,,,,,52,A,2025-01-18_08h59.47.191,EPIDM,2023.1.2,None,
