L_Scene,R_Scene,Points_L,Points_R,PtTotal,blockFile,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Encoding_Loop.thisRepN,Practice_Encoding_Loop.thisTrialN,Practice_Encoding_Loop.thisN,Practice_Encoding_Loop.thisIndex,Practice_Response_Fail_Loop.thisRepN,Practice_Response_Fail_Loop.thisTrialN,Practice_Response_Fail_Loop.thisN,Practice_Response_Fail_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,Practice_Attention_Loop.thisRepN,Practice_Attention_Loop.thisTrialN,Practice_Attention_Loop.thisN,Practice_Attention_Loop.thisIndex,Practice_EncBrk_Loop.thisRepN,Practice_EncBrk_Loop.thisTrialN,Practice_EncBrk_Loop.thisN,Practice_EncBrk_Loop.thisIndex,Encoding_Loop.thisRepN,Encoding_Loop.thisTrialN,Encoding_Loop.thisN,Encoding_Loop.thisIndex,EncStim_Loop.thisRepN,EncStim_Loop.thisTrialN,EncStim_Loop.thisN,EncStim_Loop.thisIndex,Response_Fail_Loop.thisRepN,Response_Fail_Loop.thisTrialN,Response_Fail_Loop.thisN,Response_Fail_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,Attention_Loop.thisRepN,Attention_Loop.thisTrialN,Attention_Loop.thisN,Attention_Loop.thisIndex,EncBrk_Loop.thisRepN,EncBrk_Loop.thisTrialN,EncBrk_Loop.thisN,EncBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.started,Encoding_Resp.keys,Encoding_Resp.rt,R_Point_FB_Stim.started,Attn_resp.keys,Attn_resp.rt,Progress_Tracker.started,EncBrk_Resp.keys,EncBrk_Resp.rt,Encoding_Resp.stopped,participant,Group,date,expName,psychopyVersion,frameRate,
1850.jpg,5623.jpg,5 Points,5 Points,319 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,7,7,7,,,,,,,,,,,,,,,,,,,2188.3948988739867,p,1.2913687500404194,2189.764115583035,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9440.jpg,6350.jpg,4 Points,4 Points,323 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,8,8,8,,,,,,,,,,,,,,,,,,,2194.0058228740236,p,1.6336951670236886,2195.6991386240115,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
5990.jpg,5780.jpg,3 Points,3 Points,326 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,9,9,9,,,,,,,,,,,,,,,,,,,2199.958086957922,q,1.5144617499317974,2201.5367742079543,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
6244.jpg,9265.jpg,0 Points,0 Points,326 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,10,10,10,,,,,,,,,,,,,,,,,,,2205.7914358329726,p,2.286178334034048,2208.1476464580046,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
5000.jpg,8180.jpg,4 Points,4 Points,330 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,11,11,11,,,,,,,,,,,,,,,,,,,2212.4044245829573,q,0.9774009590037167,2213.457844248973,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
5982.jpg,5260.jpg,5 Points,5 Points,335 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,12,12,12,,,,,,,,,,,,,,,,,,,2217.70185570803,p,0.9761964590288699,2218.75489587395,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
1301.jpg,1070.jpg,2 Points,2 Points,337 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,13,13,13,,,,,,,,,,,,,,,,,,,2222.997240207973,p,1.1369636680465192,2224.2162771659205,2,1.379060584004037,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
7920.jpg,9102.jpg,3 Points,3 Points,340 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,14,14,14,,,,,,,,,,,,,,,,,,,2229.9169980830047,q,1.9919182509183884,2231.9915761239827,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
5455.jpg,5220.jpg,0 Points,0 Points,340 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,15,15,15,,,,,,,,,,,,,,,,,,,2236.2307073739357,p,1.109702334040776,2237.4149828329682,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
3350.jpg,3210.jpg,1 Point,1 Point,341 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,16,16,16,,,,,,,,,,,,,,,,,,,2241.655580832972,q,1.693955125985667,2243.406638916,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2560.jpg,5270.jpg,4 Points,4 Points,345 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,17,17,17,,,,,,,,,,,,,,,,,,,2247.6636933329282,p,1.1174614588962868,2248.8496610409347,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9584.jpg,3400.jpg,2 Points,2 Points,347 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,18,18,18,,,,,,,,,,,,,,,,,,,2253.1032128740335,q,1.4848955429624766,2254.6622415409656,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
5760.jpg,1602.jpg,1 Point,1 Point,348 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,19,19,19,,,,,,,,,,,,,,,,,,,2258.9005576659692,q,1.0882337919902056,2260.0536342079286,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
7230.jpg,7570.jpg,5 Points,5 Points,353 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,20,20,20,,,,,,,,,,,,,,,,,,,2264.313936873921,p,1.642882292973809,2266.029452458024,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
1022.jpg,6930.jpg,1 Point,1 Point,354 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,21,21,21,,,,,,,,,,,,,,,,,,,2270.2664599579293,q,1.51361220900435,2271.8544598330045,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
8340.jpg,7546.jpg,2 Points,2 Points,356 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,22,22,22,,,,,,,,,,,,,,,,,,,2276.0933644989273,p,1.1776107919868082,2277.3395503739594,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
6243.jpg,2752.jpg,2 Points,2 Points,358 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,23,23,23,,,,,,,,,,,,,,,,,,,2281.589629499009,q,2.07840295904316,2283.7328896239633,,,2294.2444784579566,space,21.351022250950336,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
7280.jpg,7160.jpg,0 Points,0 Points,358 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,2318.902700582985,q,1.3015028340741992,2320.2936374989804,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2580.jpg,8300.jpg,3 Points,3 Points,361 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,1,1,1,,,,,,,,,,,,,,,,,,,2324.5340534989955,q,1.334232626017183,2325.943798791035,3,1.2432355429045856,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
5972.jpg,6838.jpg,5 Points,5 Points,366 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,2,2,2,,,,,,,,,,,,,,,,,,,2331.4882717489963,q,2.3955210839631036,2333.959927457967,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
5621.jpg,5534.jpg,3 Points,3 Points,369 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,3,3,3,,,,,,,,,,,,,,,,,,,2338.204744749004,q,2.525938000995666,2340.806330790976,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
8480.jpg,6410.jpg,1 Point,1 Point,370 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,4,4,4,,,,,,,,,,,,,,,,,,,2345.0454400830204,q,2.813189584063366,2347.940912207938,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2702.jpg,1590.jpg,5 Points,5 Points,375 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,5,5,5,,,,,,,,,,,,,,,,,,,2352.1784463740187,p,1.7766485839383677,2354.0337671239395,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
1275.jpg,3150.jpg,1 Point,1 Point,376 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,6,6,6,,,,,,,,,,,,,,,,,,,2358.275189916021,q,1.0957356260623783,2359.4393337910296,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
1910.jpg,2575.jpg,2 Points,2 Points,378 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,7,7,7,,,,,,,,,,,,,,,,,,,2363.6776173739927,p,2.191280208993703,2365.93021749903,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2518.jpg,2381.jpg,1 Point,1 Point,382 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,8,8,8,,,,,,,,,,,,,,,,,,,2370.183967457968,p,1.4986999590182677,2371.7363131659804,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
6250.1.jpg,3301.jpg,0 Points,0 Points,382 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,9,9,9,,,,,,,,,,,,,,,,,,,2375.9976024989737,q,1.797132667968981,2377.8562469989993,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
7234.jpg,5533.jpg,3 Points,3 Points,385 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,10,10,10,,,,,,,,,,,,,,,,,,,2382.1202390829567,p,1.122250417014584,2383.3204401659314,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9920.jpg,3068.jpg,5 Points,5 Points,390 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,11,11,11,,,,,,,,,,,,,,,,,,,2387.5679354160093,q,2.002075001015328,2389.6362670409726,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
3022.jpg,2352.2.jpg,0 Points,0 Points,390 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,12,12,12,,,,,,,,,,,,,,,,,,,2393.8842388329795,q,3.157688500941731,2397.1070132079767,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
8250.jpg,1313.jpg,4 Points,4 Points,394 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,13,13,13,,,,,,,,,,,,,,,,,,,2401.3531975409715,p,1.7842112500220537,2403.207921874011,4,1.3873872089898214,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2690.jpg,9360.jpg,1 Point,1 Point,395 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,14,14,14,,,,,,,,,,,,,,,,,,,2408.923524915939,p,1.5182032498996705,2410.511034957948,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9570.jpg,6610.jpg,0 Points,0 Points,395 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,15,15,15,,,,,,,,,,,,,,,,,,,2414.754282332957,p,1.7985574170015752,2416.622572415974,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
3110.jpg,9000.jpg,4 Points,4 Points,399 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,16,16,16,,,,,,,,,,,,,,,,,,,2420.873229998979,p,1.6642777930246666,2422.607614248991,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
8465.jpg,8400.jpg,1 Point,1 Point,400 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,17,17,17,,,,,,,,,,,,,,,,,,,2426.8624279990327,q,1.3392625009873882,2428.279697999009,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
1540.jpg,2600.jpg,1 Point,1 Point,401 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,18,18,18,,,,,,,,,,,,,,,,,,,2432.5366170830093,q,1.384825334069319,2433.984329623985,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2276.jpg,6540.jpg,3 Points,3 Points,404 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,19,19,19,,,,,,,,,,,,,,,,,,,2438.2363464579685,q,2.260393084026873,2440.5573257909855,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
5030.jpg,1670.jpg,3 Points,3 Points,407 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,20,20,20,,,,,,,,,,,,,,,,,,,2444.813252249034,q,1.18784283392597,2446.0670450829202,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9040.jpg,1120.jpg,3 Points,3 Points,410 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,21,21,21,,,,,,,,,,,,,,,,,,,2450.32609483297,p,1.8734637919114903,2452.2750858329237,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
3220.jpg,3063.jpg,5 Points,5 Points,415 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,22,22,22,,,,,,,,,,,,,,,,,,,2456.5191013739677,q,1.4164424589835107,2458.0009907489875,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
8117.jpg,2880.jpg,5 Points,5 Points,420 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,23,23,23,,,,,,,,,,,,,,,,,,,2462.252104373998,p,1.1885077499318868,2463.510364457965,,,2473.9767116659787,space,20.567272417945787,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
4274.jpg,8160.jpg,2 Points,2 Points,422 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,2497.861350915977,p,0.8264353339327499,2498.757412332925,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
6314.jpg,O022.jpg,2 Points,2 Points,424 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,1,1,1,,,,,,,,,,,,,,,,,,,2502.997640165966,p,1.481060666963458,2504.5843386240304,2,1.3309971670387313,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
1560.jpg,8185.jpg,0 Points,0 Points,424 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,2,2,2,,,,,,,,,,,,,,,,,,,2510.244032123941,p,1.0990334179950878,2511.411072332994,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2850.jpg,4532.jpg,3 Points,3 Points,427 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,3,3,3,,,,,,,,,,,,,,,,,,,2515.655308999005,p,1.015286959009245,2516.7318369579734,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
1390.jpg,9421.jpg,2 Points,2 Points,429 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,4,4,4,,,,,,,,,,,,,,,,,,,2520.9844104580116,q,1.030878416961059,2522.085596748977,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9800.jpg,9433.jpg,1 Point,1 Point,430 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,5,5,5,,,,,,,,,,,,,,,,,,,2526.327375291032,p,1.8553680010372773,2528.2542532490334,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
8161.jpg,1900.jpg,4 Points,4 Points,434 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,6,6,6,,,,,,,,,,,,,,,,,,,2532.496993873967,p,0.9896830840734765,2533.5549123330275,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
1112.jpg,6230.jpg,3 Points,3 Points,437 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,7,7,7,,,,,,,,,,,,,,,,,,,2537.8035217910074,q,1.098994959029369,2538.9677687489893,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
1111.jpg,1040.jpg,0 Points,0 Points,437 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,8,8,8,,,,,,,,,,,,,,,,,,,2543.225935166003,p,2.205580667941831,2545.5025480829645,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
5622.jpg,9156.jpg,4 Points,4 Points,441 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,9,9,9,,,,,,,,,,,,,,,,,,,2549.7428092489718,q,1.6307428339496255,2551.457564832992,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2681.jpg,7100.jpg,3 Points,3 Points,444 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,10,10,10,,,,,,,,,,,,,,,,,,,2555.6919267909834,p,1.522264749975875,2557.2863041659584,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
6821.jpg,9622.jpg,2 Points,2 Points,446 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,11,11,11,,,,,,,,,,,,,,,,,,,2561.549322957988,p,2.6987978339893743,2564.319896665984,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9490.jpg,9210.jpg,1 Point,1 Point,447 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,12,12,12,,,,,,,,,,,,,,,,,,,2568.575755208032,p,1.517994291963987,2570.1589698329335,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
4605.jpg,1510.jpg,4 Points,4 Points,451 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,13,13,13,,,,,,,,,,,,,,,,,,,2574.42260683293,p,1.6794719169847667,2576.166474291007,4,1.2896556679625064,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2240.jpg,5010.jpg,5 Points,5 Points,456 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,14,14,14,,,,,,,,,,,,,,,,,,,2581.7767493739957,p,1.165221001021564,2583.014134665951,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
3102.jpg,F032.jpg,1 Point,1 Point,457 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,15,15,15,,,,,,,,,,,,,,,,,,,2587.2522917080205,p,2.3778330840868875,2589.756218498922,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
4100.jpg,6570.2.jpg,3 Points,3 Points,460 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,16,16,16,,,,,,,,,,,,,,,,,,,2593.9554964579875,q,1.2574925419175997,2595.3276081240037,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2650.jpg,4531.jpg,5 Points,5 Points,465 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,17,17,17,,,,,,,,,,,,,,,,,,,2599.5356494579464,q,1.1641671259421855,2600.7810210830066,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9320.jpg,9007.jpg,0 Points,0 Points,465 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,18,18,18,,,,,,,,,,,,,,,,,,,2605.0155169159407,q,1.6478153760544956,2606.7451233739266,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
8460.jpg,8330.jpg,0 Points,0 Points,465 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,19,19,19,,,,,,,,,,,,,,,,,,,2610.985400583013,p,1.195715666981414,2612.2469082489843,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2570.jpg,5500.jpg,3 Points,3 Points,468 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,20,20,20,,,,,,,,,,,,,,,,,,,2616.4982345829485,p,0.8827360009308904,2617.453659749008,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
6190.jpg,3120.jpg,5 Points,5 Points,473 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,21,21,21,,,,,,,,,,,,,,,,,,,2621.707124873996,q,1.497979833977297,2623.28231224895,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2200.jpg,4598.jpg,1 Point,1 Point,474 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,22,22,22,,,,,,,,,,,,,,,,,,,2627.5288064579945,p,1.3803895009914413,2628.979950748966,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
1303.jpg,2000.jpg,0 Points,0 Points,474 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,23,23,23,,,,,,,,,,,,,,,,,,,2633.226521915989,p,1.5847069589653984,2634.889754790929,,,2645.372041582945,space,19.031940208980814,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9010.jpg,9253.jpg,0 Points,0 Points,474 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,2667.742144873948,q,2.19765779201407,2670.0131837489316,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
1302.jpg,2700.jpg,3 Points,3 Points,477 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,1,1,1,,,,,,,,,,,,,,,,,,,2674.2571108329576,p,1.5946697508916259,2675.9358099160017,3,1.2702314590569586,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2030.jpg,2495.jpg,0 Points,0 Points,477 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,2,2,2,,,,,,,,,,,,,,,,,,,2681.5231588740135,q,1.006665542954579,2682.611522373976,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2110.jpg,7260.jpg,5 Points,5 Points,482 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,3,3,3,,,,,,,,,,,,,,,,,,,2686.8503650409402,p,1.2003395430510864,2688.1273987910245,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2053.jpg,9415.jpg,4 Points,4 Points,486 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,4,4,4,,,,,,,,,,,,,,,,,,,2692.363567290944,q,1.3666503339773044,2693.806144873961,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
6211.jpg,9611.jpg,3 Points,3 Points,489 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,5,5,5,,,,,,,,,,,,,,,,,,,2698.0590654580155,p,1.2239700009813532,2699.340882624034,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
8350.jpg,7190.jpg,5 Points,5 Points,494 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,6,6,6,,,,,,,,,,,,,,,,,,,2703.6028624159517,q,1.2632125009549782,2704.9475101659773,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
