L_Scene,R_Scene,Points_L,Points_R,PtTotal,blockFile,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Encoding_Loop.thisRepN,Practice_Encoding_Loop.thisTrialN,Practice_Encoding_Loop.thisN,Practice_Encoding_Loop.thisIndex,Practice_Response_Fail_Loop.thisRepN,Practice_Response_Fail_Loop.thisTrialN,Practice_Response_Fail_Loop.thisN,Practice_Response_Fail_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,Practice_Attention_Loop.thisRepN,Practice_Attention_Loop.thisTrialN,Practice_Attention_Loop.thisN,Practice_Attention_Loop.thisIndex,Practice_EncBrk_Loop.thisRepN,Practice_EncBrk_Loop.thisTrialN,Practice_EncBrk_Loop.thisN,Practice_EncBrk_Loop.thisIndex,Encoding_Loop.thisRepN,Encoding_Loop.thisTrialN,Encoding_Loop.thisN,Encoding_Loop.thisIndex,EncStim_Loop.thisRepN,EncStim_Loop.thisTrialN,EncStim_Loop.thisN,EncStim_Loop.thisIndex,Response_Fail_Loop.thisRepN,Response_Fail_Loop.thisTrialN,Response_Fail_Loop.thisN,Response_Fail_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,Attention_Loop.thisRepN,Attention_Loop.thisTrialN,Attention_Loop.thisN,Attention_Loop.thisIndex,EncBrk_Loop.thisRepN,EncBrk_Loop.thisTrialN,EncBrk_Loop.thisN,EncBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.started,Encoding_Resp.keys,Encoding_Resp.rt,R_Point_FB_Stim.started,Encoding_Resp.stopped,Attn_resp.keys,Attn_resp.rt,Progress_Tracker.started,EncBrk_Resp.keys,EncBrk_Resp.rt,participant,Group,date,expName,psychopyVersion,frameRate,
P222.jpg,9401.jpg,2 Points,2 Points,145 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,,,,,1520.0969685830005,q,1.4466568759989968,1521.6536518330004,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
1610.jpg,F203.jpg,0 Points,0 Points,145 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,,,1525.863204833,p,2.3602721249999377,1528.3622735000008,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
9405.jpg,6250.2.jpg,3 Points,3 Points,148 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,,,1532.5262391660008,q,2.1458309999998164,1534.7777015830006,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
1090.jpg,P217.jpg,5 Points,5 Points,153 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,,,,,1538.9709817910007,p,1.2057792089999566,1540.2859130410006,,5,1.7715881249996528,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
P233.jpg,3060.jpg,1 Point,1 Point,154 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,,,1546.3922543750004,p,2.1266450009998152,1548.641476916,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
8040.jpg,7185.jpg,1 Point,1 Point,155 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,1552.8332980410005,q,1.5660514169994713,1554.4729413750001,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
6550.jpg,9582.jpg,5 Points,5 Points,160 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,,,1558.6983268330005,p,1.6370457499997428,1560.413310375,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
P077.jpg,A041.jpg,1 Point,1 Point,161 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,1564.6553815000007,q,2.1443039169998883,1566.9348572910003,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
4770.jpg,4275.jpg,3 Points,3 Points,164 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,,,1571.1018961250002,q,0.9137077089990271,1572.1310106250003,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
9594.jpg,1080.jpg,4 Points,4 Points,168 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,,,1576.3280355410006,p,1.9100465840001561,1578.3194968330008,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
2606.jpg,2480.jpg,1 Point,1 Point,169 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,20,20,20,,,,,,,,,,,,,,,,,,,1582.5480176250003,q,2.9703078749998895,1585.5849195,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
1052.jpg,1201.jpg,3 Points,3 Points,172 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,21,21,21,,,,,,,,,,,,,,,,,,,1589.8200868330005,p,2.458244583999658,1592.3442023750004,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
F369.jpg,3100.jpg,2 Points,2 Points,174 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,22,22,22,,,,,,,,,,,,,,,,,,,1596.5871050410005,p,0.8999729589995695,1597.5817952910002,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
2620.jpg,2594.jpg,0 Points,0 Points,174 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,23,23,23,,,,,,,,,,,,,,,,,,,1601.7981815830008,q,1.071534249999786,1602.9316533330002,,,,1613.3996856660006,space,2.3103077919995485,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
P019.jpg,F158.jpg,3 Points,3 Points,177 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,1619.0202385830007,q,1.0891920839994782,1620.2541217080006,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
7620.jpg,5395.jpg,1 Point,1 Point,178 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,1,1,1,,,,,,,,,,,,,,,,,,,1624.443790583,p,1.3373256259992559,1625.888116,,1,1.3525029169995832,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
5970.jpg,3300.jpg,0 Points,0 Points,178 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,2,2,2,,,,,,,,,,,,,,,,,,,1631.5173139160006,p,1.9438776259994484,1633.5325339580004,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
5120.jpg,5520.jpg,2 Points,2 Points,180 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,3,3,3,,,,,,,,,,,,,,,,,,,1637.778655,q,1.3382295839992366,1639.184305666,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
9452.jpg,7184.jpg,4 Points,4 Points,184 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,4,4,4,,,,,,,,,,,,,,,,,,,1643.4337075410003,q,1.3153168339995318,1644.8126628750006,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
6570.1.jpg,9432.jpg,5 Points,5 Points,189 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,5,5,5,,,,,,,,,,,,,,,,,,,1649.0580973750002,p,1.1157283749998896,1650.2406817500005,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
2389.jpg,7320.jpg,0 Points,0 Points,189 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,6,6,6,,,,,,,,,,,,,,,,,,,1654.4835529580005,q,1.9538545830000658,1656.5126152910007,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
9330.jpg,3015.jpg,5 Points,5 Points,194 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,7,7,7,,,,,,,,,,,,,,,,,,,1660.7517692910005,p,1.1885946669990517,1662.0112480830003,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
9560.jpg,3071.jpg,1 Point,1 Point,195 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,8,8,8,,,,,,,,,,,,,,,,,,,1666.2516620000006,p,1.1772962499999267,1667.504027291,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
5994.jpg,5390.jpg,0 Points,0 Points,195 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,9,9,9,,,,,,,,,,,,,,,,,,,1671.749199625,q,2.4240917499992065,1674.2380712500008,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
2692.jpg,8231.jpg,4 Points,4 Points,199 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,10,10,10,,,,,,,,,,,,,,,,,,,1678.4749255410006,p,1.0812877499993192,1679.6149410410007,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
F174.jpg,9404.jpg,5 Points,5 Points,204 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,11,11,11,,,,,,,,,,,,,,,,,,,1683.8763965410008,p,1.5593876259999888,1685.5345296660007,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
8010.jpg,2630.jpg,0 Points,0 Points,204 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,12,12,12,,,,,,,,,,,,,,,,,,,1689.7452713330003,q,1.9073174579998522,1691.7411751660002,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
7175.jpg,7490.jpg,2 Points,2 Points,206 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,13,13,13,,,,,,,,,,,,,,,,,,,1695.9787267500005,p,0.9697338340001807,1697.0169971660007,,2,1.3858789169999,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
6561.jpg,1525.jpg,2 Points,2 Points,208 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,14,14,14,,,,,,,,,,,,,,,,,,,1702.7008555410002,q,2.1109049169990612,1704.8791262910008,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
9070.jpg,9420.jpg,2 Points,2 Points,210 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,15,15,15,,,,,,,,,,,,,,,,,,,1709.1285890000008,p,1.330759751000187,1710.5242950830007,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
2516.jpg,8500.jpg,4 Points,4 Points,214 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,16,16,16,,,,,,,,,,,,,,,,,,,1714.772516125,q,2.502940791999208,1717.35087475,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
9140.jpg,2810.jpg,3 Points,3 Points,217 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,17,17,17,,,,,,,,,,,,,,,,,,,1721.5948970830004,q,1.9051105839998854,1723.5757948330001,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
7220.jpg,8090.jpg,2 Points,2 Points,219 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,18,18,18,,,,,,,,,,,,,,,,,,,1727.8245768330007,q,1.8274042089997238,1729.7221704580006,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
2661.jpg,2870.jpg,5 Points,5 Points,224 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,19,19,19,,,,,,,,,,,,,,,,,,,1733.9658427910008,p,1.6529181669993704,1735.6806650410008,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
6010.jpg,7361.jpg,2 Points,2 Points,226 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,20,20,20,,,,,,,,,,,,,,,,,,,1739.9396178750003,q,1.8155136669993226,1741.8263236660005,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
7289.jpg,4534.jpg,0 Points,0 Points,226 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,21,21,21,,,,,,,,,,,,,,,,,,,1746.0751625830007,q,1.4554382509995776,1747.610655208,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
1310.jpg,3181.jpg,4 Points,4 Points,230 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,22,22,22,,,,,,,,,,,,,,,,,,,1751.8402617910006,p,1.809828416999153,1753.7181441250004,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
2383.jpg,1616.jpg,2 Points,2 Points,232 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,23,23,23,,,,,,,,,,,,,,,,,,,1757.9738295830002,p,1.8610597079996296,1759.9085487910006,,,,1770.3597427910008,space,6.914301875000092,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
4510.jpg,2230.jpg,5 Points,5 Points,237 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,1780.5912392500004,p,1.387038582999594,1782.0454435000001,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
A025.jpg,1051.jpg,0 Points,0 Points,237 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,1,1,1,,,,,,,,,,,,,,,,,,,1786.2781557080007,p,1.0037573749996227,1787.4073852500005,,0,1.399751541999649,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
7002.jpg,4660.jpg,4 Points,4 Points,241 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,2,2,2,,,,,,,,,,,,,,,,,,,1793.1130362500007,p,0.8161892090001857,1794.0558637910008,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
2900.jpg,1101.jpg,3 Points,3 Points,244 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,3,3,3,,,,,,,,,,,,,,,,,,,1798.2428689580001,p,2.8146184589995755,1801.1438338750004,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
2485.jpg,7350.jpg,0 Points,0 Points,244 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,4,4,4,,,,,,,,,,,,,,,,,,,1805.3729927910008,p,1.3318473339995762,1806.7918739160004,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
6242.jpg,F034.jpg,4 Points,4 Points,248 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,5,5,5,,,,,,,,,,,,,,,,,,,1811.022176083,p,1.3548164999992878,1812.4897460000002,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
3170.jpg,6560.jpg,2 Points,2 Points,250 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,6,6,6,,,,,,,,,,,,,,,,,,,1816.6933398750007,p,1.6757139589999497,1818.438700875,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
8033.jpg,7270.jpg,3 Points,3 Points,253 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,7,7,7,,,,,,,,,,,,,,,,,,,1822.6762263750006,q,2.1409676249995755,1824.885457583,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
2597.jpg,5870.jpg,5 Points,5 Points,258 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,8,8,8,,,,,,,,,,,,,,,,,,,1829.125380208,q,1.866835541999535,1831.0686385830004,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
6312.jpg,3230.jpg,2 Points,2 Points,260 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,9,9,9,,,,,,,,,,,,,,,,,,,1835.3120060410001,p,1.6481585839992476,1837.0352648330008,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
3130.jpg,3500.jpg,4 Points,4 Points,264 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,10,10,10,,,,,,,,,,,,,,,,,,,1841.2788631250005,p,2.2422157920000245,1843.5998225000003,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
2749.jpg,7282.jpg,3 Points,3 Points,267 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,11,11,11,,,,,,,,,,,,,,,,,,,1847.8382539580007,q,1.9220841669994115,1849.8257246250005,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
5300.jpg,2372.jpg,1 Point,1 Point,268 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,12,12,12,,,,,,,,,,,,,,,,,,,1854.0701230000004,p,1.9453669169997738,1856.0821276660008,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
6510.jpg,A074.jpg,2 Points,2 Points,270 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,13,13,13,,,,,,,,,,,,,,,,,,,1860.3281312500003,p,1.607752416999574,1862.0503345000006,,2,1.31033300099989,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
2260.jpg,2830.jpg,5 Points,5 Points,275 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,14,14,14,,,,,,,,,,,,,,,,,,,1867.6673256250006,q,2.3883816670004308,1870.1697332910007,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
2710.jpg,9252.jpg,1 Point,1 Point,276 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,15,15,15,,,,,,,,,,,,,,,,,,,1874.3711375830007,p,1.0683532509992801,1875.5103598330006,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
3064.jpg,3168.jpg,4 Points,4 Points,280 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,16,16,16,,,,,,,,,,,,,,,,,,,1879.7464747910008,q,1.8288449579995358,1881.6384153750005,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
1640.jpg,5531.jpg,3 Points,3 Points,283 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,17,17,17,,,,,,,,,,,,,,,,,,,1885.8802755830002,q,2.5585739170001034,1888.5157158750008,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
3530.jpg,6213.jpg,1 Point,1 Point,284 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,18,18,18,,,,,,,,,,,,,,,,,,,1892.7541469160005,q,1.7885296249996827,1894.6214747910008,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
9090.jpg,7580.jpg,3 Points,3 Points,287 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,19,19,19,,,,,,,,,,,,,,,,,,,1898.8501046250003,p,0.7644054999991567,1899.6939367910009,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
8230.jpg,2682.jpg,5 Points,5 Points,292 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,20,20,20,,,,,,,,,,,,,,,,,,,1903.9381578750008,p,1.4681404169996313,1905.4814418750002,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
9592.jpg,1300.jpg,2 Points,2 Points,294 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,21,21,21,,,,,,,,,,,,,,,,,,,1909.7270480410007,p,2.0417737919997307,1911.8234083330008,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
2490.jpg,2590.jpg,4 Points,4 Points,298 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,22,22,22,,,,,,,,,,,,,,,,,,,1916.0705387500002,q,1.1123462499990637,1917.256496166,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
2190.jpg,7503.jpg,2 Points,2 Points,300 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,23,23,23,,,,,,,,,,,,,,,,,,,1921.4956888330007,q,1.0469899170002464,1922.6224574160005,,,,1933.140187166,space,11.857977999999093,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
1930.jpg,9008.jpg,1 Point,1 Point,301 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,1948.2964690410008,p,1.212468833999992,1949.5919870000007,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
4613.jpg,2720.jpg,4 Points,4 Points,305 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,1,1,1,,,,,,,,,,,,,,,,,,,1953.8190393330005,q,1.795188999999482,1955.6945082500006,,4,1.403112666999732,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
3280.jpg,9270.jpg,0 Points,0 Points,305 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,2,2,2,,,,,,,,,,,,,,,,,,,1961.4091887910008,p,3.4122524169988537,1964.8938895410001,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
6800.jpg,9190.jpg,0 Points,0 Points,305 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,3,3,3,,,,,,,,,,,,,,,,,,,1969.142433,p,1.2635665839998182,1970.465926416,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
5600.jpg,9080.jpg,5 Points,5 Points,310 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,4,4,4,,,,,,,,,,,,,,,,,,,1974.7085875830007,q,1.121031333999781,1975.9068832500006,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
P211.jpg,9041.jpg,4 Points,4 Points,314 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,5,5,5,,,,,,,,,,,,,,,,,,,1980.1428627080004,p,1.9906718329993964,1982.2496980000005,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
5200.jpg,5020.jpg,0 Points,0 Points,314 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,6,6,6,,,,,,,,,,,,,,,,,,,1986.4479263330004,q,1.8447994169991944,1988.3581896660007,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
1850.jpg,5623.jpg,5 Points,5 Points,319 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,7,7,7,,,,,,,,,,,,,,,,,,,1992.5972813330009,q,1.968149166999865,1994.6408611660008,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
9440.jpg,6350.jpg,4 Points,4 Points,323 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,8,8,8,,,,,,,,,,,,,,,,,,,1998.8802257910002,q,2.2910952920001364,2001.245553666,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
5990.jpg,5780.jpg,3 Points,3 Points,326 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,9,9,9,,,,,,,,,,,,,,,,,,,2005.4875895410005,p,0.9961193339995589,2006.5499744580002,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
6244.jpg,9265.jpg,0 Points,0 Points,326 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,10,10,10,,,,,,,,,,,,,,,,,,,2010.7872249580005,p,3.0570417079989056,2013.9094346660004,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
5000.jpg,8180.jpg,4 Points,4 Points,330 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,11,11,11,,,,,,,,,,,,,,,,,,,2018.1503626250005,q,1.0314246669995555,2019.2521675410007,,,,,,,272446,A,2024-10-26_15h18.21.982,EPIDM,2023.1.2,None,
